slurp_id,sentence,intent,entities,slot_string
20586,send a sorry for your loss email to pat,email_sendemail,"[{""span"": [8], ""type"": ""person""}]",O O O O O O O O B-person
20587,publish an email to my co worker with today's scheduled meeting information,email_sendemail,"[{""span"": [5, 6], ""type"": ""relation""}, {""span"": [8, 9], ""type"": ""date""}]",O O O O O B-relation I-relation O B-date I-date O O O
20588,send a happy birthday message to my aunt,email_sendemail,"[{""span"": [3], ""type"": ""event_name""}, {""span"": [7], ""type"": ""relation""}]",O O O B-event_name O O O B-relation
20589,create an email for my co worker with my recently saved documents,email_sendemail,"[{""span"": [5, 6], ""type"": ""relation""}]",O O O O O B-relation I-relation O O O O O
20590,did i get any emails from jack,email_query,"[{""span"": [6], ""type"": ""person""}]",O O O O O O B-person
20591,do i have any new emails from luke,email_query,"[{""span"": [7], ""type"": ""person""}]",O O O O O O O B-person
20592,did i get any new emails today from claire,email_query,"[{""span"": [6], ""type"": ""date""}, {""span"": [8], ""type"": ""person""}]",O O O O O O B-date O B-person
20593,did i get any emails this week,email_query,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
20594,how many new emails for this week,email_query,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
20595,please tell me how many emails i have,email_query,[],O O O O O O O O
20596,let's reply this email,email_sendemail,[],O O O O O
20597,reply to this please,email_sendemail,[],O O O O
20598,check for me new emails received from michael,email_query,"[{""span"": [7], ""type"": ""person""}]",O O O O O O O B-person
20599,check for me new emails received from sara,email_query,"[{""span"": [7], ""type"": ""person""}]",O O O O O O O B-person
20600,check for me new emails received from peter,email_query,"[{""span"": [7], ""type"": ""person""}]",O O O O O O O B-person
20601,look up in contacts,email_querycontact,[],O O O O
20602,contacts please,email_querycontact,[],O O
20603,contacts,email_querycontact,[],O
20604,send to paul,email_sendemail,"[{""span"": [2], ""type"": ""person""}]",O O B-person
20605,send email to marissa,email_sendemail,"[{""span"": [3], ""type"": ""person""}]",O O O B-person
20606,mail to craig,email_sendemail,"[{""span"": [2], ""type"": ""person""}]",O O B-person
20607,what's leon's email,email_querycontact,"[{""span"": [2, 3], ""type"": ""person""}, {""span"": [4], ""type"": ""personal_info""}]",O O B-person I-person B-personal_info
20608,when was the last call i received from jordan,email_querycontact,"[{""span"": [8], ""type"": ""person""}]",O O O O O O O O B-person
20609,what's rene phone number,email_querycontact,"[{""span"": [2], ""type"": ""person""}, {""span"": [3, 4], ""type"": ""personal_info""}]",O O B-person B-personal_info I-personal_info
20610,show me any emails received in the last hour,email_query,"[{""span"": [7, 8], ""type"": ""time""}]",O O O O O O O B-time I-time
20611,how many emails have i received recently,email_query,[],O O O O O O O
20612,do i have any new entries in my inbox,email_query,"[{""span"": [8], ""type"": ""email_folder""}]",O O O O O O O O B-email_folder
20613,do i have any recent emails,email_query,[],O O O O O O
20614,please check my inbox and tell me if there are any new arrivals,email_query,"[{""span"": [3], ""type"": ""email_folder""}]",O O O B-email_folder O O O O O O O O O
20615,how is my inbox looking at the moment,email_query,"[{""span"": [3], ""type"": ""email_folder""}]",O O O B-email_folder O O O O
20616,rahul contact,email_querycontact,"[{""span"": [0], ""type"": ""person""}, {""span"": [1], ""type"": ""personal_info""}]",B-person B-personal_info
20617,call raju phone number,email_querycontact,"[{""span"": [1], ""type"": ""person""}, {""span"": [2, 3], ""type"": ""personal_info""}]",O B-person B-personal_info I-personal_info
20618,raju phone book,email_querycontact,"[{""span"": [0, 1], ""type"": ""person""}]",B-person I-person O
20619,send email to chris with following content sorry I will be late today,email_sendemail,"[{""span"": [3], ""type"": ""person""}, {""span"": [12], ""type"": ""date""}]",O O O B-person O O O O O O O O B-date
20620,email chris add following content sorry I will be late today,email_sendemail,"[{""span"": [1], ""type"": ""person""}, {""span"": [10], ""type"": ""date""}]",O B-person O O O O O O O O B-date
20621,to chris write following content sorry I will be late today,email_sendemail,"[{""span"": [1], ""type"": ""person""}, {""span"": [10], ""type"": ""date""}]",O B-person O O O O O O O O B-date
20622,check new emails,email_query,[],O O O
20623,do have any new email,email_query,[],O O O O O
20624,give me my latest email,email_query,[],O O O O O
20625,tell me my new email,email_query,[],O O O O O
20626,add sam@gmail dot com to my contacts list,email_addcontact,"[{""span"": [1, 2, 3], ""type"": ""email_address""}]",O B-email_address I-email_address I-email_address O O O O
20627,Update my contacts with the new contact sam@gmail dot com,email_addcontact,"[{""span"": [7, 8, 9], ""type"": ""email_address""}]",O O O O O O O B-email_address I-email_address I-email_address
20628,put sam@gmail dot com in my email contacts list,email_addcontact,"[{""span"": [1, 2, 3], ""type"": ""email_address""}]",O B-email_address I-email_address I-email_address O O O O O
20629,update my contacts with the new contact sam@gmail dot com,email_addcontact,"[{""span"": [7, 8, 9], ""type"": ""email_address""}]",O O O O O O O B-email_address I-email_address I-email_address
20630,search jack in contacts,email_querycontact,"[{""span"": [1], ""type"": ""person""}]",O B-person O O
20631,contact detail of paul,email_querycontact,"[{""span"": [0, 1], ""type"": ""personal_info""}, {""span"": [3], ""type"": ""person""}]",B-personal_info I-personal_info O B-person
20632,show dan's contact detail,email_querycontact,"[{""span"": [1, 2], ""type"": ""person""}, {""span"": [3, 4], ""type"": ""personal_info""}]",O B-person I-person B-personal_info I-personal_info
20633,send email to yulia,email_sendemail,"[{""span"": [3], ""type"": ""person""}]",O O O B-person
20634,create email to yulia,email_sendemail,"[{""span"": [3], ""type"": ""person""}]",O O O B-person
20635,start new email for yulia,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person
20636,can you reply to the email,email_sendemail,[],O O O O O O
20637,you should reply to the mail,email_sendemail,[],O O O O O O
20638,read list of new emails,email_query,[],O O O O O
20639,display list of recent emails,email_query,[],O O O O O
20640,do i have any emails from today,email_query,"[{""span"": [6], ""type"": ""date""}]",O O O O O O B-date
20641,have i gotten any emails in the last couple of days,email_query,"[{""span"": [7, 8, 9, 10], ""type"": ""time""}]",O O O O O O O B-time I-time I-time I-time
20642,are there any recent emails,email_query,[],O O O O O
20643,check for new email,email_query,[],O O O O
20644,check if i have mail from john,email_query,"[{""span"": [6], ""type"": ""person""}]",O O O O O O B-person
20645,check any mail from amazon,email_query,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person
20646,is there is any new emails,email_query,[],O O O O O O
20647,report any new emails,email_query,[],O O O O
20648,update any new emails,email_query,[],O O O O
20649,please start an email for my sister,email_sendemail,"[{""span"": [6], ""type"": ""relation""}]",O O O O O O B-relation
20650,email form for regional vp,email_sendemail,"[{""span"": [3, 4], ""type"": ""relation""}]",O O O B-relation I-relation
20651,open email to send to dad,email_sendemail,"[{""span"": [5], ""type"": ""relation""}]",O O O O O B-relation
20652,start a reply to marleen's most recent email,email_sendemail,"[{""span"": [4, 5], ""type"": ""person""}]",O O O O B-person I-person O O O
20653,answer paul's email,email_sendemail,"[{""span"": [1, 2], ""type"": ""person""}]",O B-person I-person O
20654,respond to mom's mail message about the recipe site,email_sendemail,"[{""span"": [2, 3], ""type"": ""relation""}]",O O B-relation I-relation O O O O O O
20655,enter new address in email form,email_sendemail,[],O O O O O O
20656,start email for address not in contacts,email_sendemail,[],O O O O O O O
20657,open email to new person please,email_sendemail,[],O O O O O O
20658,send email to mom starting with the subject vacation,email_sendemail,"[{""span"": [3], ""type"": ""relation""}]",O O O B-relation O O O O O
20659,send the email to jill that is saved in my drafts folder,email_sendemail,"[{""span"": [4], ""type"": ""person""}, {""span"": [10], ""type"": ""email_folder""}]",O O O O B-person O O O O O B-email_folder O
20660,please draft an email to shaun requesting sunday's off for the next schedule,email_sendemail,"[{""span"": [5], ""type"": ""person""}, {""span"": [7, 8], ""type"": ""date""}]",O O O O O B-person O B-date I-date O O O O O
20661,any important emails,email_query,[],O O O
20662,any high priority emails,email_query,[],O O O O
20663,any junk mails,email_query,[],O O O
20664,please check mails quickly,email_query,[],O O O O
20665,any important notifications,email_query,[],O O O
20666,any lighting news emails,email_query,[],O O O O
20667,please read my new mails,email_query,[],O O O O O
20668,how many unread messages have i got,email_query,[],O O O O O O O
20669,please archive my read messages,email_query,[],O O O O O
20670,send a reply to this email,email_sendemail,[],O O O O O O
20671,please respond to the email I just read,email_sendemail,[],O O O O O O O O
20672,type an email for me please,email_sendemail,[],O O O O O O
20673,what's my emails this morning say,email_query,"[{""span"": [5], ""type"": ""timeofday""}]",O O O O O B-timeofday O
20674,give me recent emails,email_query,[],O O O O
20675,what's in my inbox since we last looked,email_query,"[{""span"": [4], ""type"": ""email_folder""}]",O O O O B-email_folder O O O O
20676,hey send email to john,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person
20677,let's send an email,email_sendemail,[],O O O O O
20678,hey check email,email_query,[],O O O
20679,open emails,email_query,[],O O
20680,anything new,email_query,[],O O
20681,mark the words as i say and i quote,social_post,[],O O O O O O O O O
20682,reply to the mail with the following content hello you,email_sendemail,[],O O O O O O O O O O
20683,send the mail to robert about his availability on saturday,email_sendemail,"[{""span"": [4], ""type"": ""person""}, {""span"": [9], ""type"": ""date""}]",O O O O B-person O O O O B-date
20684,i want to check julia's available dates so would you send her mail and ask about it,email_sendemail,"[{""span"": [4, 5], ""type"": ""person""}]",O O O O B-person I-person O O O O O O O O O O O O
20685,my friend john has sent me a invitation card to his newly bought home say thanks to him in his mail id,email_sendemail,"[{""span"": [1], ""type"": ""relation""}, {""span"": [2], ""type"": ""person""}]",O B-relation B-person O O O O O O O O O O O O O O O O O O O O
20686,did rosa ever reply to my email about the global warning meeting,email_query,"[{""span"": [1], ""type"": ""person""}]",O B-person O O O O O O O O O O
20687,please let me know when delia replies to my email from this morning,email_query,"[{""span"": [5], ""type"": ""person""}, {""span"": [12], ""type"": ""timeofday""}]",O O O O O B-person O O O O O O B-timeofday
20688,did bert write me today,email_query,"[{""span"": [1], ""type"": ""person""}, {""span"": [4], ""type"": ""date""}]",O B-person O O B-date
20689,please reply to this email,email_sendemail,[],O O O O O
20690,send email to anthony,email_sendemail,"[{""span"": [3], ""type"": ""person""}]",O O O B-person
20691,reply to anthony's email,email_sendemail,"[{""span"": [2, 3], ""type"": ""person""}]",O O B-person I-person O
20692,check my email for any new email from joe,email_query,"[{""span"": [8], ""type"": ""person""}]",O O O O O O O O B-person
20693,do i have any new email from joe,email_query,"[{""span"": [7], ""type"": ""person""}]",O O O O O O O B-person
20694,did joe leave any contact information in his email,email_query,"[{""span"": [1], ""type"": ""person""}, {""span"": [4, 5], ""type"": ""personal_info""}]",O B-person O O B-personal_info I-personal_info O O O
20695,add contacts n mail,email_addcontact,[],O O O O
20696,save my contacts,email_addcontact,[],O O O
20697,store my contacts,email_addcontact,[],O O O
20698,check mails,email_query,[],O O
20699,any new email,email_query,[],O O O
20700,new messages,email_query,[],O O
20701,tell me about any new emails from my boss,email_query,"[{""span"": [8], ""type"": ""relation""}]",O O O O O O O O B-relation
20702,read new messages from my wife,email_query,"[{""span"": [5], ""type"": ""relation""}]",O O O O O B-relation
20703,send alert mail to sandy,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person
20704,forward a mail to sandy,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person
20705,put a mail to sandy,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person
20706,give me the number to mom,email_querycontact,"[{""span"": [3], ""type"": ""personal_info""}, {""span"": [5], ""type"": ""relation""}]",O O O B-personal_info O B-relation
20707,what's the address for alex,email_querycontact,"[{""span"": [3], ""type"": ""personal_info""}, {""span"": [5], ""type"": ""person""}]",O O O B-personal_info O B-person
20708,repeat the email for my brother,email_sendemail,"[{""span"": [2], ""type"": ""personal_info""}, {""span"": [5], ""type"": ""relation""}]",O O B-personal_info O O B-relation
20709,please find a email from my friend tiffany,email_query,"[{""span"": [3], ""type"": ""personal_info""}, {""span"": [6], ""type"": ""relation""}, {""span"": [7], ""type"": ""person""}]",O O O B-personal_info O O B-relation B-person
20710,search for emails from my boss michael,email_query,"[{""span"": [5], ""type"": ""relation""}, {""span"": [6], ""type"": ""person""}]",O O O O O B-relation B-person
20711,notify me when joshua emails me,email_query,"[{""span"": [3], ""type"": ""person""}]",O O O B-person O O
20712,update on email,email_query,[],O O O
20713,any new messages,email_query,[],O O O
20714,please compose email to mark,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person
20715,please write to this email,email_sendemail,[],O O O O O
20716,please email,email_sendemail,[],O O
20717,check emails from someone,email_query,[],O O O O
20718,check someone's recent emails,email_query,[],O O O O O
20719,please check recent emails from new contact,email_query,[],O O O O O O O
20720,call vikki,email_querycontact,"[{""span"": [1], ""type"": ""person""}]",O B-person
20721,show ana number,email_querycontact,"[{""span"": [1], ""type"": ""person""}, {""span"": [2], ""type"": ""personal_info""}]",O B-person B-personal_info
20722,do i have any emails,email_query,[],O O O O O
20723,do i have emails,email_query,[],O O O O
20724,what emails are new,email_query,[],O O O O
20725,do i have new emails from john,email_query,"[{""span"": [6], ""type"": ""person""}]",O O O O O O B-person
20726,has john sent me an email,email_query,"[{""span"": [1], ""type"": ""person""}]",O B-person O O O O
20727,check email from john,email_query,"[{""span"": [3], ""type"": ""person""}]",O O O B-person
20728,i think you have done it all wrong.,general_negate,[],O O O O O O O O O
20729,i think you messed up with the request.,general_negate,[],O O O O O O O O O
20730,i am sorry but you had it wrong.,general_negate,[],O O O O O O O O O
20731,your command was incorrect.,general_negate,[],O O O O O
20732,you are not correct.,general_negate,[],O O O O O
20733,please correct that command.,general_negate,[],O O O O O
20734,"shit, i think not right.",general_negate,[],O O O O O O O
20735,"uh no, i think incorrect command.",general_negate,[],O O O O O O O O
20736,you don't understand it right.,general_negate,[],O O O O O O O
20737,"no, i did not ask for this response.",general_negate,[],O O O O O O O O O O
20738,"shit, i didn't ask for this.",general_negate,[],O O O O O O O O O
20739,it was not the right answer.,general_negate,[],O O O O O O O
20740,"oops, i think you have understood me wrongly.",general_negate,[],O O O O O O O O O O
20741,sorry but you have messed up.,general_negate,[],O O O O O O O
20742,"uh no, i did not ask for that command.",general_negate,[],O O O O O O O O O O O
20743,you did it all in wrong manner.,general_negate,[],O O O O O O O O
20744,i think olly's command was wrong.,general_negate,[],O O O O O O O O
20745,your answer was not what i was looking for.,general_negate,[],O O O O O O O O O O
20746,"shit, i think you did that in wrong manner.",general_negate,[],O O O O O O O O O O O
20747,please fix the wrong command.,general_negate,[],O O O O O O
20748,"oops, i think that was not the right command.",general_negate,[],O O O O O O O O O O O
20749,sorry i did not mean to say that.,general_negate,[],O O O O O O O O O
20750,i am sorry but this was not the correct command.,general_negate,[],O O O O O O O O O O O
20751,sorry but i think it's not correct.,general_negate,[],O O O O O O O O O
20752,"wait, i think that's not the correct command.",general_negate,[],O O O O O O O O O O O
20753,sorry but it is not correct.,general_negate,[],O O O O O O O
20754,thanks but i think that is not the correct response.,general_negate,[],O O O O O O O O O O O
20755,sorry but that's not the correct response.,general_negate,[],O O O O O O O O O
20756,"stop, that is not the right response.",general_negate,[],O O O O O O O O O
20757,seems like the answer was not correct.,general_negate,[],O O O O O O O O
20758,you do not understand what i just said.,general_negate,[],O O O O O O O O O
20759,i think you have understood that not correct.,general_negate,[],O O O O O O O O O
20760,thanks but you're wrong.,general_negate,[],O O O O O O
20761,that is not the right location.,general_negate,[],O O O O O O O
20762,"shit, that isn't what i was looking for.",general_negate,[],O O O O O O O O O O O
20763,"hmm, that isn't what i am searching for.",general_negate,[],O O O O O O O O O O O
20764,you gave me incorrect information.,general_negate,[],O O O O O O
20765,please change the wrong command.,general_negate,[],O O O O O O
20766,"uhh no, i think not right response.",general_negate,[],O O O O O O O O O
20767,thanks but you didn't get me.,general_negate,[],O O O O O O O O
20768,thanks but you don't instruction the request correctly.,general_negate,[],O O O O O O O O O O
20769,"dammit, i think you did this all in wrong manner.",general_negate,[],O O O O O O O O O O O O
20770,"oops, i think this was not the right response.",general_negate,[],O O O O O O O O O O O
20771,"uh no, i did not ask for it command.",general_negate,[],O O O O O O O O O O O
20772,i think not right response.,general_negate,[],O O O O O O
20773,i think that's not the correct command.,general_negate,[],O O O O O O O O O
20774,that's not what i was looking for.,general_negate,[],O O O O O O O O O
20775,please make sure your command was correct because it doesn't sound right.,general_negate,[],O O O O O O O O O O O O O O
20776,"wait, it is not the right command.",general_negate,[],O O O O O O O O O
20777,"uhh no, you didn't understand what i meant.",general_negate,[],O O O O O O O O O O O
20778,you did not find the right address.,general_negate,[],O O O O O O O O
20779,"uhh no, i think that is not correct.",general_negate,[],O O O O O O O O O O
20780,i am sorry but you have messed up with my request.,general_negate,[],O O O O O O O O O O O O
20781,that wasn't correct.,general_negate,[],O O O O O
20782,thanks but i think you didn't understand command correctly.,general_negate,[],O O O O O O O O O O O
20783,it's not what i just requested.,general_negate,[],O O O O O O O O
20784,"no, this is not what i am looking for.",general_negate,[],O O O O O O O O O O O
20785,"stop, you didn't instruction the request right.",general_negate,[],O O O O O O O O O O
20786,thanks but i think that's not the right command.,general_negate,[],O O O O O O O O O O O
20787,"oops, you have messed up.",general_negate,[],O O O O O O O
20788,"shit, it's not what i just requested.",general_negate,[],O O O O O O O O O O
20789,thanks but i think you did not get the answer correctly.,general_negate,[],O O O O O O O O O O O O
20790,"uh no, you've done task in wrong manner.",general_negate,[],O O O O O O O O O O O
20791,thanks but that's not the right answer.,general_negate,[],O O O O O O O O O
20792,"uhh no, you've done that all wrong.",general_negate,[],O O O O O O O O O O
20793,"nope, you gave me wrong information.",general_negate,[],O O O O O O O O
20794,thanks but it was not the right answer.,general_negate,[],O O O O O O O O O
20795,"stop, you've understood me not right.",general_negate,[],O O O O O O O O O
20796,"shit, you have done a task all in wrong manner.",general_negate,[],O O O O O O O O O O O O
20797,that must be some mistakes.,general_negate,[],O O O O O O
20798,"no, i think you've done a task all in wrong manner.",general_negate,[],O O O O O O O O O O O O O O
20799,you have that incorrectly.,general_negate,[],O O O O O
20800,sorry but you didn't get the answer correctly.,general_negate,[],O O O O O O O O O O
20801,"hmm, i did not say this.",general_negate,[],O O O O O O O O
20802,"oops, you're not correct.",general_negate,[],O O O O O O O
20803,"stop, that's not the correct answer.",general_negate,[],O O O O O O O O O
20804,i think this is not the right command.,general_negate,[],O O O O O O O O O
20805,that must be mistakes.,general_negate,[],O O O O O
20806,"hmm, i didn't ask for that.",general_negate,[],O O O O O O O O O
20807,that was not what i wanted.,general_negate,[],O O O O O O O
20808,"stop, i think that's not the correct response.",general_negate,[],O O O O O O O O O O O
20809,you did this all in wrong manner.,general_negate,[],O O O O O O O O
20810,"i think you made mistake, please change this.",general_negate,[],O O O O O O O O O O
20811,"uhh no, i did not say that.",general_negate,[],O O O O O O O O O
20812,please check the wrong command.,general_negate,[],O O O O O O
20813,you did the task all wrongly.,general_negate,[],O O O O O O O
20814,i am sorry but it is not the correct command.,general_negate,[],O O O O O O O O O O O
20815,"uh no, i didn't say this.",general_negate,[],O O O O O O O O O
20816,"uh no, it is incorrect answer.",general_negate,[],O O O O O O O O
20817,"shit, you gave me wrong information.",general_negate,[],O O O O O O O O
20818,"dammit, that's not what i just requested.",general_negate,[],O O O O O O O O O O
20819,i am sorry but i think you've gottten it not right.,general_negate,[],O O O O O O O O O O O O O
20820,thanks but i think you got me not correct.,general_negate,[],O O O O O O O O O O
20821,thanks but it is not the right response.,general_negate,[],O O O O O O O O O
20822,i think your response was not correct.,general_negate,[],O O O O O O O O
20823,you made a wrong answer.,general_negate,[],O O O O O O
20824,please correct your mistakes.,general_negate,[],O O O O O
20825,"uhh no, incorrect command.",general_negate,[],O O O O O O
20826,"oh no, you gave me not right information.",general_negate,[],O O O O O O O O O O
20827,"stop, this is not right answer.",general_negate,[],O O O O O O O O
20828,sorry but i think you made mistake.,general_negate,[],O O O O O O O O
20829,thanks but i think this was not the right answer.,general_negate,[],O O O O O O O O O O O
20830,i think not correct response.,general_negate,[],O O O O O O
20831,i am sorry but i think you had that incorrect.,general_negate,[],O O O O O O O O O O O
20832,it must be some mistake.,general_negate,[],O O O O O O
20833,goddammit.,general_negate,[],O O
20834,it's not the right response.,general_negate,[],O O O O O O O
20835,"oh no, i think you did the task all wrong.",general_negate,[],O O O O O O O O O O O O
20836,thanks but you had it not right.,general_negate,[],O O O O O O O O
20837,sorry but you messed up.,general_negate,[],O O O O O O
20838,sorry but i think that's not correct.,general_negate,[],O O O O O O O O O
20839,"nope, i didn't say this.",general_negate,[],O O O O O O O O
20840,thanks but that is not the right answer.,general_negate,[],O O O O O O O O O
20841,please correct the command.,general_negate,[],O O O O O
20842,this is not what i requested.,general_negate,[],O O O O O O O
20843,"oh no, i did not ask for that.",general_negate,[],O O O O O O O O O O
20844,"shit, that's not what i was looking for.",general_negate,[],O O O O O O O O O O O
20845,i think you did a task all wrong.,general_negate,[],O O O O O O O O O
20846,"dammit, it isn't what i meant.",general_negate,[],O O O O O O O O O
20847,i think you had this wrong.,general_negate,[],O O O O O O O
20848,that was not what i asked for.,general_negate,[],O O O O O O O O
20849,thanks but i think you are wrong.,general_negate,[],O O O O O O O O
20850,i meant this.,general_negate,[],O O O O
20851,i am sorry but i think you have messed up with command.,general_negate,[],O O O O O O O O O O O O O
20852,i think you did not get this correctly.,general_negate,[],O O O O O O O O O
20853,listen carefully that is not correct.,general_negate,[],O O O O O O O
20854,i think this was not the correct answer.,general_negate,[],O O O O O O O O O
20855,olly's response was wrong.,general_negate,[],O O O O O O
20856,i think that's not the correct answer.,general_negate,[],O O O O O O O O O
20857,"uhh no, i think incorrect answer.",general_negate,[],O O O O O O O O
20858,"nope, you gave me incorrect information.",general_negate,[],O O O O O O O O
20859,sorry but i think you didn't get response correctly.,general_negate,[],O O O O O O O O O O O
20860,you have done the task wrong.,general_negate,[],O O O O O O O
20861,thanks but i think you did not get response correctly.,general_negate,[],O O O O O O O O O O O
20862,"uhh no, you gave me not right information.",general_negate,[],O O O O O O O O O O
20863,that was not what i was looking for.,general_negate,[],O O O O O O O O O
20864,"hmm, you didn't understand what i requested.",general_negate,[],O O O O O O O O O O
20865,that wasn't right.,general_negate,[],O O O O O
20866,i think not correct command.,general_negate,[],O O O O O O
20867,thanks but i think you're not right.,general_negate,[],O O O O O O O O O
20868,"shit, not correct.",general_negate,[],O O O O O
20869,sorry but i think you did not instruction the request right.,general_negate,[],O O O O O O O O O O O O
20870,i think you have done the task all wrong.,general_negate,[],O O O O O O O O O O
20871,that's not what i meant.,general_negate,[],O O O O O O O
20872,i think incorrect command.,general_negate,[],O O O O O
20873,"shit, i think you have done a task all in wrong manner.",general_negate,[],O O O O O O O O O O O O O O
20874,that is not what i told you to do.,general_negate,[],O O O O O O O O O O
20875,i think olly's answer is not right.,general_negate,[],O O O O O O O O O
20876,that's not what i just said.,general_negate,[],O O O O O O O O
20877,sorry but that was not the right command.,general_negate,[],O O O O O O O O O
20878,"hmm, you've done this all in wrong manner.",general_negate,[],O O O O O O O O O O O
20879,i am sorry but i think that is not correct.,general_negate,[],O O O O O O O O O O O
20880,you have made some mistake.,general_negate,[],O O O O O O
20881,no.,general_negate,[],O O
20882,oh my god why did you do that.,general_negate,[],O O O O O O O O O
20883,"uhh no, i think it was incorrect response.",general_negate,[],O O O O O O O O O O
20884,thanks but it is not correct command.,general_negate,[],O O O O O O O O
20885,sorry but that's not the correct answer.,general_negate,[],O O O O O O O O O
20886,you did it wrong.,general_negate,[],O O O O O
20887,"dammit, you've done it wrong.",general_negate,[],O O O O O O O O
20888,please change the command.,general_negate,[],O O O O O
20889,thanks but i think you messed up with.,general_negate,[],O O O O O O O O O
20890,i am sorry but i think it was not the right response.,general_negate,[],O O O O O O O O O O O O O
20891,thanks but i think you do not get me.,general_negate,[],O O O O O O O O O O
20892,"wait, you've understood me not right.",general_negate,[],O O O O O O O O O
20893,"nope, i think that's not the right answer.",general_negate,[],O O O O O O O O O O O
20894,i think you messed up my command.,general_negate,[],O O O O O O O O
20895,you did the task wrong.,general_negate,[],O O O O O O
20896,i think this was not correct.,general_negate,[],O O O O O O O
20897,"uhh no, that isn't what i just said.",general_negate,[],O O O O O O O O O O O
20898,"uh no, thanks.",general_negate,[],O O O O O
20899,i think you've understood me wrongly.,general_negate,[],O O O O O O O O
20900,"oops, i think you do not understand me.",general_negate,[],O O O O O O O O O O
20901,olly that's not how you pronounce that.,general_negate,[],O O O O O O O O O
20902,thanks but you have got it incorrect.,general_negate,[],O O O O O O O O
20903,it is not what i wanted.,general_negate,[],O O O O O O O
20904,"shit, i think you did a task all wrong.",general_negate,[],O O O O O O O O O O O
20905,i did not ask for it.,general_negate,[],O O O O O O O
20906,i am sorry but i think you did some mistakes.,general_negate,[],O O O O O O O O O O O
20907,"wait, i think it's not the correct answer.",general_negate,[],O O O O O O O O O O O
20908,"uh no, i think you have done task in wrong manner.",general_negate,[],O O O O O O O O O O O O O
20909,"nope, you gave me not correct information.",general_negate,[],O O O O O O O O O
20910,that's not what i wanted to see.,general_negate,[],O O O O O O O O O
20911,sorry but this is wrong.,general_negate,[],O O O O O O
20912,i think olly's response is not right.,general_negate,[],O O O O O O O O O
20913,what you are telling is no more applicable.,general_negate,[],O O O O O O O O O
20914,sorry but i think this was not the correct command.,general_negate,[],O O O O O O O O O O O
20915,i think you messed up with my command.,general_negate,[],O O O O O O O O O
20916,seems like olly's command was incorrect.,general_negate,[],O O O O O O O O
20917,i am sorry but you have that not right.,general_negate,[],O O O O O O O O O O
20918,"no, i think you did not get this right.",general_negate,[],O O O O O O O O O O O
20919,sorry but that was not the correct command.,general_negate,[],O O O O O O O O O
20920,"nope, i think you had it not correct.",general_negate,[],O O O O O O O O O O
20921,it is not the right command.,general_negate,[],O O O O O O O
20922,sorry but i think you messed up.,general_negate,[],O O O O O O O O
20923,sorry but i think that's not the correct answer.,general_negate,[],O O O O O O O O O O O
20924,it is not what i requested.,general_negate,[],O O O O O O O
20925,thanks but i think you made some mistakes.,general_negate,[],O O O O O O O O O
20926,"uhh no, thanks.",general_negate,[],O O O O O
20927,"shit, you don't get what i just said.",general_negate,[],O O O O O O O O O O O
20928,"uh no, i think not right response.",general_negate,[],O O O O O O O O O
20929,"oops, you have understood me incorrectly.",general_negate,[],O O O O O O O O
20930,i think you did not get the answer right.,general_negate,[],O O O O O O O O O O
20931,thanks but i think it's incorrect command.,general_negate,[],O O O O O O O O O
20932,i am sorry but i think you did not get command right.,general_negate,[],O O O O O O O O O O O O O
20933,"oops, it was not the correct response.",general_negate,[],O O O O O O O O O
20934,it's incorrect.,general_negate,[],O O O O
20935,"no, you gave me not right information.",general_negate,[],O O O O O O O O O
20936,"stop, i think you understood me incorrectly.",general_negate,[],O O O O O O O O O
20937,i think you've done task all wrong.,general_negate,[],O O O O O O O O O
20938,"shit, this isn't what i am searching for.",general_negate,[],O O O O O O O O O O O
20939,"oh no, not right.",general_negate,[],O O O O O O
20940,i think got that wrong.,general_negate,[],O O O O O O
20941,"no, incorrect.",general_negate,[],O O O O
20942,"stop, you have me incorrectly.",general_negate,[],O O O O O O O
20943,i think this is not correct command.,general_negate,[],O O O O O O O O
20944,i am sorry but i think it's not correct response.,general_negate,[],O O O O O O O O O O O O
20945,sorry but i think you have messed up with command.,general_negate,[],O O O O O O O O O O O
20946,thanks but i think you have me not correct.,general_negate,[],O O O O O O O O O O
20947,"oops, i think that was not right.",general_negate,[],O O O O O O O O O
20948,"no, i think this was not the correct answer.",general_negate,[],O O O O O O O O O O O
20949,"no, i think it was not the correct command.",general_negate,[],O O O O O O O O O O O
20950,i am sorry but i think that is not the right response.,general_negate,[],O O O O O O O O O O O O O
20951,you have gotten this incorrectly.,general_negate,[],O O O O O O
20952,i think you did that in wrong manner.,general_negate,[],O O O O O O O O O
20953,"nope, thanks.",general_negate,[],O O O O
20954,i think you don't get answer right.,general_negate,[],O O O O O O O O O
